RoomID	RoomType	OriginID	OriginPoint	Height	Width	Depth	WFR	OutdoorVelocity	OutdoorTemperature	DistanceFromWindow	PointID	Point	ResultID_T10	T_10	ResultID_T20	T_20	ResultID_T30	T_30	ResultID_T40	T_40	ResultID_T50	T_50	ResultID_T60	T_60	ResultID_T70	T_70	ResultID_T80	T_80	ResultID_T90	T_90	ResultID_T100	T_100
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.461304	SR_P297	"{-1.55, 1.2, 0.35}"	Res_T10_297	0.011193	Res_T20_297	0.023306	Res_T30_297	0.004945	Res_T40_297	0.024699	Res_T50_297	0.016394	Res_T60_297	0.023027	Res_T70_297	0.020363	Res_T80_297	0.01869	Res_T90_297	0.052663	Res_T100_297	0.012077
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.728354	SR_P298	"{-1.55, 1.5, 0.35}"	Res_T10_298	0.003576	Res_T20_298	0.018689	Res_T30_298	0.006994	Res_T40_298	0.018708	Res_T50_298	0.01626	Res_T60_298	0.01734	Res_T70_298	0.010175	Res_T80_298	0.017763	Res_T90_298	0.056069	Res_T100_298	0.013696
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	4.000078	SR_P299	"{-1.55, 1.8, 0.35}"	Res_T10_299	0.008669	Res_T20_299	0.010017	Res_T30_299	0.00331	Res_T40_299	0.009566	Res_T50_299	0.02227	Res_T60_299	0.009073	Res_T70_299	0.006889	Res_T80_299	0.015261	Res_T90_299	0.062595	Res_T100_299	0.016285
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.347488	SR_P300	"{-1.24, -1.8, 0.35}"	Res_T10_300	0.055595	Res_T20_300	0.020804	Res_T30_300	0.023612	Res_T40_300	0.011529	Res_T50_300	0.007455	Res_T60_300	0.019021	Res_T70_300	0.015699	Res_T80_300	0.014582	Res_T90_300	0.021308	Res_T100_300	0.024695
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.391303	SR_P301	"{-1.24, -1.5, 0.35}"	Res_T10_301	0.042795	Res_T20_301	0.014098	Res_T30_301	0.021783	Res_T40_301	0.011365	Res_T50_301	0.013627	Res_T60_301	0.010675	Res_T70_301	0.022493	Res_T80_301	0.011814	Res_T90_301	0.028319	Res_T100_301	0.015437
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.495234	SR_P302	"{-1.24, -1.2, 0.35}"	Res_T10_302	0.033436	Res_T20_302	0.009516	Res_T30_302	0.02197	Res_T40_302	0.01166	Res_T50_302	0.015897	Res_T60_302	0.008106	Res_T70_302	0.025632	Res_T80_302	0.008792	Res_T90_302	0.032073	Res_T100_302	0.012357
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.647946	SR_P303	"{-1.24, -0.9, 0.35}"	Res_T10_303	0.02453	Res_T20_303	0.008694	Res_T30_303	0.023494	Res_T40_303	0.01361	Res_T50_303	0.017967	Res_T60_303	0.01001	Res_T70_303	0.028234	Res_T80_303	0.008533	Res_T90_303	0.03566	Res_T100_303	0.011449
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.837315	SR_P304	"{-1.24, -0.6, 0.35}"	Res_T10_304	0.01589	Res_T20_304	0.010063	Res_T30_304	0.025154	Res_T40_304	0.015698	Res_T50_304	0.02043	Res_T60_304	0.013038	Res_T70_304	0.03041	Res_T80_304	0.009589	Res_T90_304	0.039175	Res_T100_304	0.01112
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.053223	SR_P305	"{-1.24, -0.3, 0.35}"	Res_T10_305	0.008028	Res_T20_305	0.011743	Res_T30_305	0.025531	Res_T40_305	0.017201	Res_T50_305	0.023366	Res_T60_305	0.015726	Res_T70_305	0.031994	Res_T80_305	0.010493	Res_T90_305	0.042455	Res_T100_305	0.010667
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.288171	SR_P306	"{-1.24, 0.0, 0.35}"	Res_T10_306	0.005412	Res_T20_306	0.013274	Res_T30_306	0.023583	Res_T40_306	0.018195	Res_T50_306	0.026349	Res_T60_306	0.017749	Res_T70_306	0.032818	Res_T80_306	0.011203	Res_T90_306	0.045362	Res_T100_306	0.009936
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.536873	SR_P307	"{-1.24, 0.3, 0.35}"	Res_T10_307	0.010302	Res_T20_307	0.014827	Res_T30_307	0.018961	Res_T40_307	0.019053	Res_T50_307	0.028282	Res_T60_307	0.019107	Res_T70_307	0.032704	Res_T80_307	0.011976	Res_T90_307	0.047814	Res_T100_307	0.009033
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.795662	SR_P308	"{-1.24, 0.6, 0.35}"	Res_T10_308	0.015484	Res_T20_308	0.017311	Res_T30_308	0.009831	Res_T40_308	0.020497	Res_T50_308	0.02647	Res_T60_308	0.020069	Res_T70_308	0.030614	Res_T80_308	0.013083	Res_T90_308	0.05037	Res_T100_308	0.008178
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.061981	SR_P309	"{-1.24, 0.9, 0.35}"	Res_T10_309	0.016165	Res_T20_309	0.01879	Res_T30_309	0.00611	Res_T40_309	0.021142	Res_T50_309	0.020178	Res_T60_309	0.020019	Res_T70_309	0.027183	Res_T80_309	0.013868	Res_T90_309	0.052039	Res_T100_309	0.008293
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.334025	SR_P310	"{-1.24, 1.2, 0.35}"	Res_T10_310	0.013461	Res_T20_310	0.018345	Res_T30_310	0.010489	Res_T40_310	0.01965	Res_T50_310	0.012918	Res_T60_310	0.018299	Res_T70_310	0.021801	Res_T80_310	0.014529	Res_T90_310	0.05446	Res_T100_310	0.009282
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.610502	SR_P311	"{-1.24, 1.5, 0.35}"	Res_T10_311	0.007102	Res_T20_311	0.015281	Res_T30_311	0.013044	Res_T40_311	0.015469	Res_T50_311	0.017814	Res_T60_311	0.014156	Res_T70_311	0.01377	Res_T80_311	0.014611	Res_T90_311	0.059188	Res_T100_311	0.011118
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.890466	SR_P312	"{-1.24, 1.8, 0.35}"	Res_T10_312	0.002908	Res_T20_312	0.009789	Res_T30_312	0.008931	Res_T40_312	0.009621	Res_T50_312	0.027088	Res_T60_312	0.007963	Res_T70_312	0.004558	Res_T80_312	0.01402	Res_T90_312	0.066414	Res_T100_312	0.014854
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.069123	SR_P313	"{-0.93, -1.8, 0.35}"	Res_T10_313	0.05002	Res_T20_313	0.020711	Res_T30_313	0.021855	Res_T40_313	0.016287	Res_T50_313	0.016077	Res_T60_313	0.018685	Res_T70_313	0.024253	Res_T80_313	0.019078	Res_T90_313	0.028985	Res_T100_313	0.027171
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.123844	SR_P314	"{-0.93, -1.5, 0.35}"	Res_T10_314	0.036985	Res_T20_314	0.01336	Res_T30_314	0.019919	Res_T40_314	0.012418	Res_T50_314	0.019091	Res_T60_314	0.011913	Res_T70_314	0.028451	Res_T80_314	0.014122	Res_T90_314	0.033816	Res_T100_314	0.017057
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.25021	SR_P315	"{-0.93, -1.2, 0.35}"	Res_T10_315	0.027803	Res_T20_315	0.007826	Res_T30_315	0.018833	Res_T40_315	0.010402	Res_T50_315	0.019427	Res_T60_315	0.007652	Res_T70_315	0.030033	Res_T80_315	0.009264	Res_T90_315	0.036075	Res_T100_315	0.012061
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.429344	SR_P316	"{-0.93, -0.9, 0.35}"	Res_T10_316	0.019796	Res_T20_316	0.006242	Res_T30_316	0.019288	Res_T40_316	0.011477	Res_T50_316	0.019313	Res_T60_316	0.007918	Res_T70_316	0.031058	Res_T80_316	0.007425	Res_T90_316	0.038122	Res_T100_316	0.010339
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.644088	SR_P317	"{-0.93, -0.6, 0.35}"	Res_T10_317	0.01217	Res_T20_317	0.007604	Res_T30_317	0.020455	Res_T40_317	0.013406	Res_T50_317	0.019736	Res_T60_317	0.010813	Res_T70_317	0.031932	Res_T80_317	0.00801	Res_T90_317	0.040414	Res_T100_317	0.010216
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.882292	SR_P318	"{-0.93, -0.3, 0.35}"	Res_T10_318	0.004657	Res_T20_318	0.009342	Res_T30_318	0.020821	Res_T40_318	0.014921	Res_T50_318	0.021131	Res_T60_318	0.013647	Res_T70_318	0.03262	Res_T80_318	0.008977	Res_T90_318	0.042906	Res_T100_318	0.010161
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.136124	SR_P319	"{-0.93, 0.0, 0.35}"	Res_T10_319	0.003492	Res_T20_319	0.010862	Res_T30_319	0.019059	Res_T40_319	0.01594	Res_T50_319	0.023187	Res_T60_319	0.015755	Res_T70_319	0.033001	Res_T80_319	0.009853	Res_T90_319	0.04544	Res_T100_319	0.009703
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.40063	SR_P320	"{-0.93, 0.3, 0.35}"	Res_T10_320	0.010042	Res_T20_320	0.012334	Res_T30_320	0.014529	Res_T40_320	0.016769	Res_T50_320	0.024693	Res_T60_320	0.017103	Res_T70_320	0.032975	Res_T80_320	0.010777	Res_T90_320	0.047897	Res_T100_320	0.008884
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.672644	SR_P321	"{-0.93, 0.6, 0.35}"	Res_T10_321	0.016531	Res_T20_321	0.014521	Res_T30_321	0.006761	Res_T40_321	0.017974	Res_T50_321	0.022593	Res_T60_321	0.017897	Res_T70_321	0.032128	Res_T80_321	0.011942	Res_T90_321	0.051075	Res_T100_321	0.007864
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.950089	SR_P322	"{-0.93, 0.9, 0.35}"	Res_T10_322	0.018724	Res_T20_322	0.015894	Res_T30_322	0.010545	Res_T40_322	0.018538	Res_T50_322	0.015996	Res_T60_322	0.017671	Res_T70_322	0.030663	Res_T80_322	0.012632	Res_T90_322	0.053836	Res_T100_322	0.007917
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.231567	SR_P323	"{-0.93, 1.2, 0.35}"	Res_T10_323	0.017852	Res_T20_323	0.016102	Res_T30_323	0.018367	Res_T40_323	0.017847	Res_T50_323	0.010505	Res_T60_323	0.016251	Res_T70_323	0.027681	Res_T80_323	0.013377	Res_T90_323	0.058077	Res_T100_323	0.009115
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.516109	SR_P324	"{-0.93, 1.5, 0.35}"	Res_T10_324	0.013158	Res_T20_324	0.014346	Res_T30_324	0.022732	Res_T40_324	0.015183	Res_T50_324	0.021621	Res_T60_324	0.013148	Res_T70_324	0.021322	Res_T80_324	0.014453	Res_T90_324	0.065495	Res_T100_324	0.011105
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.803028	SR_P325	"{-0.93, 1.8, 0.35}"	Res_T10_325	0.004089	Res_T20_325	0.010066	Res_T30_325	0.019928	Res_T40_325	0.011236	Res_T50_325	0.035523	Res_T60_325	0.007875	Res_T70_325	0.015128	Res_T80_325	0.015418	Res_T90_325	0.075153	Res_T100_325	0.014244
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.813956	SR_P326	"{-0.62, -1.8, 0.35}"	Res_T10_326	0.049079	Res_T20_326	0.029518	Res_T30_326	0.028531	Res_T40_326	0.027821	Res_T50_326	0.028152	Res_T60_326	0.027847	Res_T70_326	0.035051	Res_T80_326	0.029767	Res_T90_326	0.039094	Res_T100_326	0.035659
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.884604	SR_P327	"{-0.62, -1.5, 0.35}"	Res_T10_327	0.033313	Res_T20_327	0.016093	Res_T30_327	0.021359	Res_T40_327	0.015538	Res_T50_327	0.025265	Res_T60_327	0.015847	Res_T70_327	0.034712	Res_T80_327	0.017949	Res_T90_327	0.039968	Res_T100_327	0.019169
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.040445	SR_P328	"{-0.62, -1.2, 0.35}"	Res_T10_328	0.02372	Res_T20_328	0.007701	Res_T30_328	0.018197	Res_T40_328	0.009405	Res_T50_328	0.023262	Res_T60_328	0.008185	Res_T70_328	0.034264	Res_T80_328	0.010065	Res_T90_328	0.040263	Res_T100_328	0.010601
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.25001	SR_P329	"{-0.62, -0.9, 0.35}"	Res_T10_329	0.015995	Res_T20_329	0.004039	Res_T30_329	0.017473	Res_T40_329	0.009105	Res_T50_329	0.021335	Res_T60_329	0.005863	Res_T70_329	0.03369	Res_T80_329	0.006373	Res_T90_329	0.040678	Res_T100_329	0.008266
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.490814	SR_P330	"{-0.62, -0.6, 0.35}"	Res_T10_330	0.009094	Res_T20_330	0.00542	Res_T30_330	0.01809	Res_T40_330	0.011169	Res_T50_330	0.020346	Res_T60_330	0.008793	Res_T70_330	0.033395	Res_T80_330	0.006446	Res_T90_330	0.041774	Res_T100_330	0.0089
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.750007	SR_P331	"{-0.62, -0.3, 0.35}"	Res_T10_331	0.003371	Res_T20_331	0.007522	Res_T30_331	0.018106	Res_T40_331	0.013031	Res_T50_331	0.020874	Res_T60_331	0.012043	Res_T70_331	0.033398	Res_T80_331	0.007568	Res_T90_331	0.043551	Res_T100_331	0.009524
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.020526	SR_P332	"{-0.62, 0.0, 0.35}"	Res_T10_332	0.006485	Res_T20_332	0.009303	Res_T30_332	0.01584	Res_T40_332	0.014378	Res_T50_332	0.022587	Res_T60_332	0.014456	Res_T70_332	0.033626	Res_T80_332	0.008774	Res_T90_332	0.045812	Res_T100_332	0.009516
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.298374	SR_P333	"{-0.62, 0.3, 0.35}"	Res_T10_333	0.012857	Res_T20_333	0.010977	Res_T30_333	0.010588	Res_T40_333	0.0155	Res_T50_333	0.023935	Res_T60_333	0.016024	Res_T70_333	0.034075	Res_T80_333	0.010076	Res_T90_333	0.048389	Res_T100_333	0.00897
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.581187	SR_P334	"{-0.62, 0.6, 0.35}"	Res_T10_334	0.020136	Res_T20_334	0.01341	Res_T30_334	0.007934	Res_T40_334	0.017118	Res_T50_334	0.021145	Res_T60_334	0.017105	Res_T70_334	0.035168	Res_T80_334	0.011743	Res_T90_334	0.052328	Res_T100_334	0.008151
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.867495	SR_P335	"{-0.62, 0.9, 0.35}"	Res_T10_335	0.023657	Res_T20_335	0.015173	Res_T30_335	0.018388	Res_T40_335	0.018246	Res_T50_335	0.014059	Res_T60_335	0.017277	Res_T70_335	0.036302	Res_T80_335	0.012855	Res_T90_335	0.056148	Res_T100_335	0.008447
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.156347	SR_P336	"{-0.62, 1.2, 0.35}"	Res_T10_336	0.024565	Res_T20_336	0.016063	Res_T30_336	0.029326	Res_T40_336	0.018455	Res_T50_336	0.012719	Res_T60_336	0.016603	Res_T70_336	0.036786	Res_T80_336	0.014093	Res_T90_336	0.061763	Res_T100_336	0.009727
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.447104	SR_P337	"{-0.62, 1.5, 0.35}"	Res_T10_337	0.02169	Res_T20_337	0.014726	Res_T30_337	0.03627	Res_T40_337	0.016508	Res_T50_337	0.026526	Res_T60_337	0.014188	Res_T70_337	0.035159	Res_T80_337	0.015421	Res_T90_337	0.070528	Res_T100_337	0.010926
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.739321	SR_P338	"{-0.62, 1.8, 0.35}"	Res_T10_338	0.013919	Res_T20_338	0.010028	Res_T30_338	0.035579	Res_T40_338	0.013477	Res_T50_338	0.041265	Res_T60_338	0.008658	Res_T70_338	0.036718	Res_T80_338	0.015555	Res_T90_338	0.080372	Res_T100_338	0.011922
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.611739	SR_P339	"{-0.31, -1.8, 0.35}"	Res_T10_339	0.047417	Res_T20_339	0.044072	Res_T30_339	0.038428	Res_T40_339	0.044301	Res_T50_339	0.039406	Res_T60_339	0.042328	Res_T70_339	0.044508	Res_T80_339	0.043077	Res_T90_339	0.04686	Res_T100_339	0.047781
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.703011	SR_P340	"{-0.31, -1.5, 0.35}"	Res_T10_340	0.029474	Res_T20_340	0.021085	Res_T30_340	0.024995	Res_T40_340	0.020287	Res_T50_340	0.032039	Res_T60_340	0.020595	Res_T70_340	0.041747	Res_T80_340	0.021326	Res_T90_340	0.047423	Res_T100_340	0.020038
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.891193	SR_P341	"{-0.31, -1.2, 0.35}"	Res_T10_341	0.020429	Res_T20_341	0.009113	Res_T30_341	0.019424	Res_T40_341	0.009238	Res_T50_341	0.027811	Res_T60_341	0.009124	Res_T70_341	0.039205	Res_T80_341	0.010138	Res_T90_341	0.045607	Res_T100_341	0.007204
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.128816	SR_P342	"{-0.31, -0.9, 0.35}"	Res_T10_342	0.012469	Res_T20_342	0.002886	Res_T30_342	0.017101	Res_T40_342	0.006655	Res_T50_342	0.02392	Res_T60_342	0.00395	Res_T70_342	0.036631	Res_T80_342	0.00524	Res_T90_342	0.043896	Res_T100_342	0.004888
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.390764	SR_P343	"{-0.31, -0.6, 0.35}"	Res_T10_343	0.006274	Res_T20_343	0.003558	Res_T30_343	0.016819	Res_T40_343	0.008969	Res_T50_343	0.021709	Res_T60_343	0.006981	Res_T70_343	0.035048	Res_T80_343	0.004922	Res_T90_343	0.043588	Res_T100_343	0.007292
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.6656	SR_P344	"{-0.31, -0.3, 0.35}"	Res_T10_344	0.005165	Res_T20_344	0.006127	Res_T30_344	0.01604	Res_T40_344	0.011388	Res_T50_344	0.021706	Res_T60_344	0.010751	Res_T70_344	0.034419	Res_T80_344	0.006223	Res_T90_344	0.044595	Res_T100_344	0.008884
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.947877	SR_P345	"{-0.31, 0.0, 0.35}"	Res_T10_345	0.010669	Res_T20_345	0.008263	Res_T30_345	0.012693	Res_T40_345	0.013221	Res_T50_345	0.023336	Res_T60_345	0.013539	Res_T70_345	0.034654	Res_T80_345	0.007876	Res_T90_345	0.046587	Res_T100_345	0.009523
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.234776	SR_P346	"{-0.31, 0.3, 0.35}"	Res_T10_346	0.01727	Res_T20_346	0.010248	Res_T30_346	0.006751	Res_T40_346	0.014777	Res_T50_346	0.024584	Res_T60_346	0.015434	Res_T70_346	0.035855	Res_T80_346	0.00971	Res_T90_346	0.0493	Res_T100_346	0.009485
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.524723	SR_P347	"{-0.31, 0.6, 0.35}"	Res_T10_347	0.025651	Res_T20_347	0.013146	Res_T30_347	0.015004	Res_T40_347	0.017032	Res_T50_347	0.021448	Res_T60_347	0.017076	Res_T70_347	0.039579	Res_T80_347	0.012179	Res_T90_347	0.053951	Res_T100_347	0.009134
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.816776	SR_P348	"{-0.31, 0.9, 0.35}"	Res_T10_348	0.0309	Res_T20_348	0.015389	Res_T30_348	0.030317	Res_T40_348	0.018865	Res_T50_348	0.017889	Res_T60_348	0.017937	Res_T70_348	0.044484	Res_T80_348	0.013889	Res_T90_348	0.058561	Res_T100_348	0.009519
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.110342	SR_P349	"{-0.31, 1.2, 0.35}"	Res_T10_349	0.034447	Res_T20_349	0.016781	Res_T30_349	0.045519	Res_T40_349	0.019847	Res_T50_349	0.023019	Res_T60_349	0.018068	Res_T70_349	0.051527	Res_T80_349	0.015252	Res_T90_349	0.064819	Res_T100_349	0.01048
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.405029	SR_P350	"{-0.31, 1.5, 0.35}"	Res_T10_350	0.034882	Res_T20_350	0.01548	Res_T30_350	0.05717	Res_T40_350	0.018589	Res_T50_350	0.028178	Res_T60_350	0.0151	Res_T70_350	0.061558	Res_T80_350	0.015073	Res_T90_350	0.073392	Res_T100_350	0.010489
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	3.700571	SR_P351	"{-0.31, 1.8, 0.35}"	Res_T10_351	0.030244	Res_T20_351	0.009412	Res_T30_351	0.062784	Res_T40_351	0.017432	Res_T50_351	0.024026	Res_T60_351	0.009968	Res_T70_351	0.077742	Res_T80_351	0.011487	Res_T90_351	0.081612	Res_T100_351	0.008429
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.527376	SR_P352	"{0.0, -1.8, 0.35}"	Res_T10_352	0.033376	Res_T20_352	0.033677	Res_T30_352	0.033548	Res_T40_352	0.032752	Res_T50_352	0.038169	Res_T60_352	0.033286	Res_T70_352	0.042353	Res_T80_352	0.037312	Res_T90_352	0.043951	Res_T100_352	0.039837
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.630971	SR_P353	"{0.0, -1.5, 0.35}"	Res_T10_353	0.02991	Res_T20_353	0.023919	Res_T30_353	0.027815	Res_T40_353	0.022751	Res_T50_353	0.035468	Res_T60_353	0.023263	Res_T70_353	0.045098	Res_T80_353	0.022968	Res_T90_353	0.05089	Res_T100_353	0.019474
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	0.835539	SR_P354	"{0.0, -1.2, 0.35}"	Res_T10_354	0.019582	Res_T20_354	0.009545	Res_T30_354	0.020003	Res_T40_354	0.009179	Res_T50_354	0.02937	Res_T60_354	0.009121	Res_T70_354	0.040899	Res_T80_354	0.009492	Res_T90_354	0.04745	Res_T100_354	0.004891
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.085415	SR_P355	"{0.0, -0.9, 0.35}"	Res_T10_355	0.011442	Res_T20_355	0.002739	Res_T30_355	0.017034	Res_T40_355	0.005744	Res_T50_355	0.024731	Res_T60_355	0.003138	Res_T70_355	0.03755	Res_T80_355	0.004571	Res_T90_355	0.044929	Res_T100_355	0.003136
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.355775	SR_P356	"{0.0, -0.6, 0.35}"	Res_T10_356	0.005617	Res_T20_356	0.003136	Res_T30_356	0.016439	Res_T40_356	0.008269	Res_T50_356	0.022177	Res_T60_356	0.006486	Res_T70_356	0.035578	Res_T80_356	0.004424	Res_T90_356	0.044193	Res_T100_356	0.006704
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.636498	SR_P357	"{0.0, -0.3, 0.35}"	Res_T10_357	0.006144	Res_T20_357	0.00587	Res_T30_357	0.015371	Res_T40_357	0.010922	Res_T50_357	0.022071	Res_T60_357	0.01043	Res_T70_357	0.034795	Res_T80_357	0.005899	Res_T90_357	0.044996	Res_T100_357	0.008663
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	1.923051	SR_P358	"{0.0, 0.0, 0.35}"	Res_T10_358	0.012048	Res_T20_358	0.008109	Res_T30_358	0.011647	Res_T40_358	0.012904	Res_T50_358	0.023717	Res_T60_358	0.013303	Res_T70_358	0.035082	Res_T80_358	0.007743	Res_T90_358	0.046935	Res_T100_358	0.009542
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.213171	SR_P359	"{0.0, 0.3, 0.35}"	Res_T10_359	0.018839	Res_T20_359	0.010161	Res_T30_359	0.006098	Res_T40_359	0.014538	Res_T50_359	0.024963	Res_T60_359	0.015243	Res_T70_359	0.036583	Res_T80_359	0.009744	Res_T90_359	0.049711	Res_T100_359	0.009704
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.505619	SR_P360	"{0.0, 0.6, 0.35}"	Res_T10_360	0.027777	Res_T20_360	0.013096	Res_T30_360	0.018437	Res_T40_360	0.016809	Res_T50_360	0.022224	Res_T60_360	0.016916	Res_T70_360	0.041335	Res_T80_360	0.012397	Res_T90_360	0.054586	Res_T100_360	0.009484
Standard_00534	Standard	SR_OriginPoint	"{0, 0, 0}"	1.75	3.5	4	0.0534	3	5	2.799665	SR_P361	"{0.0, 0.9, 0.35}"	Res_T10_361	0.033901	Res_T20_361	0.015334	Res_T30_361	0.035619	Res_T40_361	0.018628	Res_T50_361	0.021867	Res_T60_361	0.017799	Res_T70_361	0.047914	Res_T80_361	0.014178	Res_T90_361	0.059397	Res_T100_361	0.009771
